user,"@coolkaylaa idk , i’m choosing the stanky black vs a watermelon fruit passion hookah or whatever flavors they be having lol
plus that shit make my head hurt"
not user,"they was tearing it down in shisha lmao kok too , not good🤦🏾‍♀️"
user,I just love this hookah bar everyone here is awesome and I am grateful 🙏
user,Go out tonight or open Lonz hookah lounge
user,Sitting here smoking my hookah &amp; listening to music on YouTube.
not user,"Why does hookah make people sick? Read here how to stay away from hookah sickness. 
🤞👉https://t.co/32AI3HxY99

#Hookah #shisha #HookahSickness https://t.co/6CEJ4BQqbR"
user,I Love When Kita Make Hookah !
not user,"Raw Boosted Cones!!! . Open Till 10pm. 16203 Westheimer Rd #103 Houston, TX 281-497-6653 #glass #Westheimerhouston #bestinhouston #vape #gravlabs #detoxify #pax #rawpapers #hookah #coastalclouds #highhempwraps #smoke #420 #game #smok #viral #quickfix #crushglass https://t.co/xWfxD26GZY"
user,"My life is controlled by money, food, and hookah and I’m not ashamed."
user,Oh wow Snapchat told me that 4 years ago I was smoking hookah in undergrad. What a time. 🎙
user,"my friends from home bribe me w hookah but i was going to link anyway, they swear this the only way to get me out 😂"
user,@_Ashvnti_ Philly and it’s a calm/lit ass hookah lounge. 30 to get in and you get unlimited hookah all night and it’s byob byof 😋
not user,I don’t really care hookah just pass me the blunt
user,@Gingersonfire Hookah it at that point
not user,"#FlySocietyFridayz
📍King Tut Hookah Lounge
📲https://t.co/35y40JPd2g
9pm-3am•BYOB https://t.co/d2Dd2FCf3Y"
not user,Do you get a hookah is crazyyyy 😭😭😭
not user,"@alexlobaloba Neon lights shisha pots-15k
Will be beautiful for hangout 🥰
Whatsapp https://t.co/K2KCajXVXL https://t.co/oaugvHJ1sU"
not user,On a study date at 5pm and this nigga ordered hookah. It’s an addiction at this point.
user,How should I light my hookah ? I have a electric stove and my candle lighter is done
not user,These niggas smoke so much hookah they be going home with hookah tips in they pockets 😂😂
not user,"@TheOnlyTayRoc U IZ SPITTIN' DAT FIRE MY G!!!! ""I'M A POT-HEAD, I DON'T DO DAT HOOKA SHIT AT ALL!"" 
🗣️🎙️🔥🦇👊🏼💯
#CAVEGANG4EVER"
not user,Just posted a video @ Hookah Lounge https://t.co/jur5Q5OPVu
user,Yal I’m in bed sick asf &amp; my mom said it’s bc I smoke hookah .. pls
not user,"@A_Pretty_ChemE PLS RT🍾🎉 Brunch + Mimosas + Drink Specials + Hookah  + SunDAY FUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946 
https://t.co/s6zN6NbGNB"
user,Only smoke shisha overseas… the taste is completely different! Way smoother! God know what they do to it in the US
user,After the pool its me time hooka a wine cooler on ma patio with jhene aiko 🎵
user,I’m officially a psychopath I can smoke mint hookah straight 🤦🏾‍♂️
user,hookah is my therapy .
not user,"Fancy water pipe update 
#AnnapolisMD near mall #Maryland  #Annapolis #parole near wawa  #DowntownAnnapolis near Anne Arundel Medical Center #wes #pipes #pipe Delta8 #oilrig #hookah #kratom #CBD #puffco #cigar  #vapeshop Tobacco shop #vaporizer #eliquid #disposable #papers https://t.co/i3sMPFQlGt"
user,sorry if i said anything crazy to you in 2013 i was addicted to hookah and writing a novelette
user,"PSA for all my hookah smokers… Hookah tips are called TIPS for a reason. You put the tip of it to your lips, not shove it down yah throat (pause)"
user,I say we all quit vaping and start smoking hookah again
user,Is it bad I want a hookah for the crib 😪😩
not user,@21kayyy Yeah but at the bar you can be the for the music or the hookah or to dance you have options there the pool is literally to get wet lol
user,Lauren need to get up so we can smoke some hookah
not user,Defund the hookah industrial complex!
user,@bigfreedia The days of the hookah club come to mind
not user,Niggaz smoking hookah in selfies got these women calling us hoochie daddies🤦🏿‍♂️😩✌🏿
user,i ❤️ hookah.
not user,Wow I don’t even do hookah
not user,1400 hookah lounge now open m-f 3 10 https://t.co/D80TiZWLwP
user,If the hookah bussin rn please alert me
user,@MichelobULTRA @ryancollman loves this w Velveeta cheese slices on Wonder Bread while smoking Djarum Black cloves at the Hookah lounge.
not user,when will guys understand that videos of them smoking hookah is not hot…
not user,never smoking hookah again 😒
not user,"❗️@Solana_Prime has closed its seed funding round

Investors and partners include Pluto Digital, Llama Ventures, Sheesha Finance, Nodeseeds, ZBS Capital, Stratosphere, Baselayer Capital, Arenum, and a variety of angel investors.

👉 https://t.co/UHBQ1yZFrW https://t.co/YWzSDlob6f"
not user,@SonOfUhGunn The American Hookah.. 😂😂
user,do baton rouge have hookah lounges?😭
not user,Blunt instead of hookah but yea
not user,"♥️ Imagine: a cool night in the desert, you and your main squeeze...
✔️ Feel: the calming effect of the smooth hookah.
✔️ Taste: sweet, tropical, and refreshing.
Spell of Love is one of the most popular flavors! https://t.co/uhXNcUJuLN"
not user,@Tre_Gang06 found a clip from your days at stillman in the archives. Hookah papi a walking bucket 😂
not user,"Vague Reacts To Hookah Anonymous &amp; Chris Barnes About Lul Tim Interview On #FuciousTv Tap In With @VaultBoyVague On Thursday’s Nights At 11:30pm For #LiveFromThe♈️ault🏦 👇🏾👇🏾👇🏾
... https://t.co/iawTcPBMfs via @YouTube"
not user,@KylilCarter_ 😂😂😂😂😂 definitely can’t pick that hookah up
user,My drunk ass came straight home &amp; lit my hookah 😅
user,I don’t I ever wanna smoke hookah outside anymore shit be so trash
user,Wth is a Shisha? Weed?
user,@darianr24 Smoking hookah listening to sza album.
not user,"They took hookah stuff off go puff, that’s crazy"
user,My new hookah gets delivered today ima finna be in the house for 40 days &amp; 40 nights!! 😂😂
user,@GeorgeFoster72 @ThankingC46 HOOKAH THROATS 😭
not user,I just know my mom not trynna smoke hookah at the table
user,My hookah finally not ass!!! https://t.co/K2jjbV7gpI
not user,Old dudes playing dominoes in the hookah lounge without slamming the tiles hard enough to break the goddamn sound badrier challenge
user,"Long as I got this speaker, and hookah! I can really hang by myself 🙂"
user,Jessica I got ya hookah lol @JessSoBoujiee
user,Got me mimosas going some Rotel dip and Hookah and can’t even watch the commanders lol 😆
not user,Should EYE fire up the Hookah?
user,"Hookah, a cocktail and NBA playoffs 🥰"
not user,Fuck uptown and hookah district to be exact 😌😌😌😌
not user,This is the reason why hookah has a choke hold on the black community. I had no business screaming “pass me the hookah” at 13😭 https://t.co/U1MT5kTVW4
user,@da1don Fuck them hot links I want hookah
user,I gotta order some more hookah shisha &amp; coals
not user,22″ Pharaoh’s Nysa Hookah Set (Smoke) https://t.co/ATtDhOw0JO
user,I shouldn’t be buying a new hookah 😒
user,this hookah was a supreme purchase
not user,"‼️ FRI Nov 4
YOU’RE INVITED
MORGAN &amp; TRACIE 🎉 CELEBRATION
🔥 @inkwellclubny
Harbor Club
621 W 46th St
NYC 10036
☎️ (646)696-8879
✔️ 5pm-11pm
FRIDAY AFTERWORK 
✔️ FREE TIL 6:30p
✔️ HAPPY HR 2-4-1 DRINKS 
✔️ FOOD &amp; HOOKAH
✔️ DRESSCODE

‼️BOOK  ONLINE
https://t.co/Dau3qWiTZy https://t.co/i4X5j9xOV3"
user,"@CozyKathryn @xerjester Sounds like a wonderful day, enjoy the hookah for me!"
not user,Simply amazed by a breathtaking beauty of the sound and irregular rhythm- somehow this made me think of the flowers floating on the pure water https://t.co/OYg77621EA #gozaEnvision #gozapiano #goza #piano
user,I want some glorias and hookah 🙄
not user,Hookah was created outside our country… so we shouldnt dictate who can and cannot hookah
not user,"""Cause you love hookah too damn much"" - God"
user,@top_princess Ima go put it in the hooka 🚶🏿‍♀️
user,"Grits, sweet potato pie, Hooka and Cardi b"
user,Hookah house do it everytime 🥳
not user,"People funny, man. Why y’all got each other believing smoking hookah is for women only? 😂"
not user,Yâ€™all ever heard of a hookah lounge with a dress code? ðŸ¤£ðŸ¤£ðŸ¤£
user,Also I need a break from hookah until mdw
user,i wanna drinks food n hookah ðŸ™„ @jlv_908
not user,"LMAO
Busted car windows 
Hookah 
Fights 
THE GHEYS"
not user,Everyone from sc keep sending me that atl girl tab and I just want you to know .. it didnâ€™t have a hookah on it .. so leave me alone
not user,@__bambbi Lol. Niggas smoking hookah is frowned upon?
user,Iâ€™m bringing my hookah to my mother house tomorrow &amp; she bet not say nothing to meðŸ˜­
not user,"Ate at a restaurant for the first time in months. Random dude got mad, went to nextdoor hookah bar, stole a lit hookah and tried to fight most of the staff with it. I have never seen someone wield hookah before"
user,Whatâ€™s the brunch move in cbus today? Iâ€™m bringing my own hookah
not user,Monday Night Vibe ðŸ”¥ðŸ˜Ž #RipTheMic #YouKnowWhatTimeItIz @ Friends Hookah Lounge https://t.co/Tswx0mXVDM
user,I think Iâ€™m ready to give hookah another try now idk
not user,Niggas be putting hookah in they suitcase yâ€™all wild
not user,@Da_mirror91 Omg I canâ€™t even go back like I stopped doing hookah in the states because it was making my head hurt here nothing
not user,@ImJustSway Bro used to smoke just hookah ðŸ˜­ðŸ˜­
user,"All that drinking, smoking hookah &amp; eating bad caught up with me, living in Houston ðŸ‘¹ðŸ˜­ðŸ«£ðŸ™ƒ"
not user,Come to @elbuhosatx they have some cute asssssss guy renting out hookahs ðŸ˜‹  lol come grab a drink and rent a hookah! itâ€™s the perfect night and the perfect weather to come chill ðŸŒ™ https://t.co/zGZ5t4jgl4
user,"I got a fuckin hookah bar fear, shit just seem unsanitary ðŸ¤¢"
user,@BiGCUZZO2GUD @2ndgunny â€œAfter the win we get some Hookahâ€
user,Yeah this portable hookah was the best thing I bought
not user,"Join us for a Sunday funday the Shadedbythequeen Way ðŸ”¥ðŸ˜Ž! 8/21/22 12-5pm Come shop, eat, sip, Puff and Jam with myself, India Trowery â€œExhale Hookah Rentalâ€ Hysyde Lounge and Dj Gbo! https://t.co/EmLThgU96L"
user,If it wouldâ€™ve been a earthquake it could have been over for my ass falling asleep smoking hookah
not user,@tariqnasheed Yeah you always see the klan trying to recruit at mosques and hookah cafes. Clown.
not user,Itâ€™s crazy how Iâ€™m scared of hookah now ðŸŒš
user,This hookah so good ðŸ˜®
not user,@YungVinzel Omg ðŸ˜­ can Jesus get a moment of your time youâ€™ll be fine but Jamal prolly has hookah for sure
not user,"@wreckoslovakia @NaderHussein10 Lmao, reminds me of the time a bouncer at a hookah bar told me I couldn't go in because my shoes were ""too dirty."" I told him ""dude, they'll literally be under a fucking table all night, it's a freaking hookah bar."" 

No dice, it was probably for the best."
user,"I want hot wings, ice cream, tea, hookah, liquor, strawberry soda and water."
user,I'm about to smoke on my hookah and sip some wine
not user,"@Ink_OrangeJuice Feeling good brother, wish I could say the same for folks back home. Theyâ€™ll be aii though, they got hookah coal to keep them warm. https://t.co/NUVUPlm9RY"
user,"My tasks for today are:

Get new planner
Acrylic toe fill 
Massage 
Gym 
Evening Edit @ Hookah lounge 

And Iâ€™m like omg my day is going to be so hard like girl lol youâ€™re living the dream plz be thankful you begged to be here a few years ago"
user,The hold hookah has on yâ€™all lol
user,@Cooper__Rose Hookah and drinks lol
user,I want food hookah and a drink
not user,if we put the vaccine in some hookah while population gon be under control in 5-7 business days max.
not user,That Blakk Smoke shisha is the truth! 10/10!
user,And my high ass just realized that I slick got a hookah at my mom's crib somewhere ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­
not user,Hookah not sure I understand tha gist of it whatsoever
user,"@joe_obrien5858 @Gowrix1 Oh dang, I haven't done hookah in so long. Got another hose?"
not user,Why we acting like hookah donâ€™t exist
user,But yâ€™all be safe though I get free hookah and entry Iâ€™m just speaking for the people âœŠðŸ¼
user,@gabbriell_28 Issa wrap for Vandal Iâ€™ll watch the saints with my hookah from home.
user,i miss hookah so much like i havenâ€™t smoked it in a month bc of these headaches ðŸ’”ðŸ’”
user,When will we stop smoking hookah on camera ?
not user,"RIP THE MIC LIVE 2022 FINALE @ FRIENDS HOOKAH LOUNGE (DALLAS, TX)  https://t.co/m1oy9Rqwtu"
not user,"New today, my most sought after design! This Cardinal House Wax Drip Stacked Billiard is available right now at https://t.co/LxwBL7rczk!
#pipesmokersofinstagram #botl #pipemaking #pipemaker #handmadepipes #handmade #handcrafted #tobaccopipes #pipetobacco #waxdrip #pipecommunity https://t.co/gddybmT0XO"
user,@nia_louisee When Kemp bans Hookah I donâ€™t want to hear nothing
user,"this hookah controversy is ridiculous, there is shisha ever where out of the country men smoke it lol dubai,bali &amp; greece,africa I smoked at damn near every place I went"
user,Where can I get coal and shisha in midtown rn ðŸ˜©
user,Hookah Doncic is funny as hell.
user,they should start having hookah at the concerts
user,My lights are already flicking. Ian please just let me light my hookah first ðŸ˜­ðŸ˜­#HurricaneIan
user,@youvegot2smile_ stop SMOKING HOOKAH HERE THEN
not user,â€œNiggas passing the same hookah aroundâ€.
user,Crabs and hookah with the girls today ðŸ™ƒ
not user,"Just Add Woods Stunden Glass 
#Limited #Edition #ThreeSixty #Rotating #Gravity #Hookah https://t.co/ZWQcZW7LT0"
not user,People really look at me crazy when I say I don't smoke... I don't smoke weed or hookah
not user,"Ready for this day party next friday!! 
Come out sip, smoke hookah, get you a wax, a pedicure etc ðŸ’• nothing but vibesðŸ¥°
RSVP to the number on the flyerâœ¨ https://t.co/2U0FceUTxP"
user,Iâ€™m finna smoke hookah
not user,@Justdoit4Boston right finna see fool at Prospect ona Wednesday smoking a hookah and gettin bent then hittin the strip ðŸ˜‚
user,I smoke hookah like itâ€™s a cigarette ðŸ˜‚ yea bitch Iâ€™m fwt like that ðŸ˜‚ hookah whore nene
user,Cant wait to smoke my hookah when I get off ðŸ˜­ðŸ¤£ðŸ¤£
user,I wanna light my hookah over but I donâ€™t feel like it ðŸ¥º
user,Sitting outside my house smoking my hookah
user,"This wine, hookah, &amp; The Weeknd definitely got me in a mood."
user,I Gotta Get Me An Hookah ðŸ˜©
user,"@_coreyknott Drinking, smoking, and doing hookah on the couch."
user,"Wine , Hookah &amp; Jackson Avery departure ðŸ˜¢ðŸ˜¢ðŸ˜¢"
user,Yeah itâ€™s a hookah night
user,i def gotta go to a hookah lounge real soon
not user,Ion kno what make me mad more niggas who smoke hookah or ppl who smoke vape pens like weed
user,@KingDessy_ Hookah lounge tonight
user,All the girls literally changed out they heels last night in shisha ðŸ¤£ me included cause baby no
not user,Hope you choke on ya hookah dude. No pause
user,Niggas Tryna Keep The Party Goin &amp; Im Still Wide Awake So F*ck It We On! Hookah Spot Bound
not user,Hookah got fresh pineapple . #Vibes
user,COME THRU WE GOT BEER HOOKAH &amp; WEED
user,Hookah would be love right now
user,hookah lounge on the plane
not user,"@akhlaquequmar35 India TB Nose My Bheloo yaar, don't borry ðŸ¤£"
not user,"@DribbLeLiKeMiKe Churchills
Don juans 
Dead poets(at times)
The River Room
Blend
Royal Hookah"
user,Home smoking hookah and listening to music..so peaceful ðŸ™ƒ
not user,"ðŸš¨ATTENTIONðŸš¨ a new CORONAVIRUS strain IS SPREADING! &amp; THE ONLY CURE IS TO SHAKE THAT ASS AT #NINJA  Saturday July 30th!âœˆï¸
-
DRINK &amp; HOOKAH SPECIALS ðŸ¾
NO LAMESðŸš«
NO WALLHUGGERS ðŸ‘Ž
LADIES FREE 
GUYS 40,000
â˜€ï¸Ninjaâ›± Bar #DTLV 
1009 S. Main St.
-
SignUps &amp; info 7024934463 https://t.co/0J1EiApRfq"
not user,@DreTzar Hookah at the wash is egregious bro lmao
not user,"@AyooKinqDre Lol cuz didnâ€™t Porsha, Tanya, and her sister go to their house in the pool, smoking hookah and whatnot?"
user,"Hookah , McQueens , Having Kids"
user,iâ€™m in a hookah lounge rn andâ€¦yâ€™all like this vibe fr?? like this what yâ€™all choose to do in yâ€™all free time? ðŸ˜­ðŸ˜­
not user,@BisBack4good Ohh ok I gotcha. I know nothing about hookah lounges or hookahs in general lol. Never been to one and nor will i ever go. I know they used have one in AC lol.
not user,hookah is female sport
not user,Clubs are so fucking boring. Hookah bars too.
user,MAKE MY MF HOOKAH NIGGA
not user,"Yâ€™all be smoking hookah , use vaps, excessively drink , not eating healthy, then wonder why your skin looks DUSTY . 

Sheâ€™s tired . Youâ€™re killing her . Sucking the life out of sis ."
user,"In the club... s/o to the door folks for always letting me in for free.. and vip .. free. I spend a lot of money on drinks, and hookah .. so it's a decent exchange ðŸ¾"
not user,"PULL UP ON US!

WASTED WEDNESDAY
TONIGHT 11P-330A 
@ MARQUETTE 

FREE ENTRY to MIDNIGHT w/TXT
spades hip hop hookah drinks kitchen open party 
868 Joseph E. Boone Blvd Atlanta 30314 https://t.co/qUrPU0RVPG"
user,I was gone set up my hookah bc Iâ€™m bored but sumn wrong with it ðŸ˜’
user,Hooka donâ€™t hit the same nomore ðŸ˜­ðŸ˜­
not user,I need two hookah girls tomorrow wtf
not user,Where the â€œShishaâ€ ?
not user,"@rkmj___ PLS RTðŸ¾ðŸŽ‰ Non Stop Brunch + Mimosas + Drink Specials + Hookah + #SunDAYFUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/cWjfaChLrC"
not user,"@_jnkmsc_ @Blase_Rooftop @mauvecompany Sing along for JUNNY
Bring shisha for BLASE
#TheDuoYouDidntKnowYouNeeded"
not user,@mrzerotosixty Pls go drink your hookah fluid or whatever it uses
user,Someone buy me a hookah please ðŸ¥ºðŸ™ðŸ½
user,Head is hurting bad still. That damn hookah is trash
user,And if yâ€™all ever catch me recording myself smoking hookah PLEASE RUN THE FADE
not user,Put some weed in the hookah
user,"@Dajthekilla @BoogieeeWoogie im  holding your hookah flavor and tongs hostage, no hookah for youðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚"
user,I need a personal hookah asap
not user,"Best â€œ D â€œ In Da City 
2755 Texas Pkwy
Missouri City, TX  77489
United States 
Live DJ on Tuesday, Friday &amp; Saturday 7pm
Happy hour Monday-Friday 4-7pm
Daiquiris + Hookah + Good Food = https://t.co/SHvIZ70jjc"
user,like bro my hookah station is right by the bathroom and yet iâ€™m smellin you before that. something gotta change
user,Hookah + Tequila + Trap Music + a pinch of FYE R&amp;B sprinkled in + great ambiance + people who actually want to party = WHAT I WANT TO DO TONIGHT
user,Im trying to tap into the midwest more . Like what are you really doing in Missouri?! I know you need a hookah
user,So make the hookah
user,"You smoke shisha like a dragon but you tell your friends who smoke weed to stop smoking, kurasini."
user,@kfiggie Itâ€™s so many smoke shops over here let me know when u ready im a hookah head lol
user,"My night consists of my: Bed, hookah, Wattpad and Hennessy mixed with grand marnier &amp; margarita mix"
user,"Parents blame everything on hookah ðŸ˜¶ no bruh, this is DEFF not caused by smoking hookah"
user,We got the hookah for the thotties ðŸ˜‚ðŸ˜‚ðŸ˜‚
user,Even though the hookah gone make me sick
user,I hate leaving the hookah up dirty.
not user,@1Deonte_ whassup wit da hooka ah ah ah ?
user,"You forgot use a straw, own a cat and smoke hookah smh"
user,@Notsoslim_Jimmy Pass me the rock pass me the hookah pass the cops turn down the music ðŸ‘ºðŸ¤œ
user,The best thing i ever did was bring a hookah to the shop
user,That hookah pullin!
not user,Samantha Murray Sharan and Divij Sharan lost to Raven Klaasen and Darija Jurak 3-6 7-6(1) 6-3 in the second round at Wimbledon. https://t.co/fEk9OPLdCn
not user,Shoutout @liltjay buying hookah from my boy on 28th last night
not user,Nawwww this man done hit the hookah ðŸ¤£ðŸ¤£
user,Someone buy me a hookah this would be the fourth one I would have to purchase ðŸ¤¦ðŸ¾
user,My body been feeling great since I cut out red meat. Now if I can cut down on tequila &amp; hookah weâ€™ll really be uppp ðŸ˜­
not user,@FOXXIIMILLION Drink water.  Blow off the built up.  And number buy your own for home use.  I do not like community hookah's
not user,"Leafa starred in basketball at Narbonne High, helping the Gauchos to a CIF City Section title in 2011. 

He was gunned down while hanging out with friends outside Sahara Hookah Lounge near Western Avenue and PCH.

https://t.co/h0YgxJpQLt"
not user,"@zyndfu @flowermessiah Chile--- chain smoking hookah every weekend and binge drinking lmao but they are ""healthy"" because they have abs."
user,"I WISH I HAD THE FUCKING PLATFORM TO END THIS WHOLE DUMB ASS AMERICAN LOGIC BEHIND SMOKING HOOKAH, YALL DONâ€™T EVER DO YALL RESEARCH JUST QUICK TO LABEL SHIT GAY AND ITS VERY ANNOYING! PLEASE STFU MEN CAN SMOKE HOOKAH IT ORIGINATED IN INDIA AND MEN SMOKE IT! https://t.co/seiOlzmoRq"
user,"Man my guy @rodwave need to gone head and drop that album! Iâ€™m ready to drink, smoke hookah and cry ðŸ˜­ðŸ˜­ðŸ˜­"
not user,Keep It Playa by Saucy Santana SHISHA DOPE ! SO IS â€œWALK â€œ on the other album!  https://t.co/DGWQNBks2h https://t.co/v6Vt5ueJb0
not user,Hookah lounge def coming soon ðŸ“Œ
not user,@EverybodyH8tsT Stop smoking hookah and drinking
not user,"Police say when the regular bars and clubs close, throngs of people are looking for a place to continue the party, and the Hookah bars are often where they end up. https://t.co/x0UNd97lmJ"
user,Iâ€™m buying a hookah machine for my house
not user,how yall mad at ppl who smoke cigarette and yall smoke hookah lol both of yall smoking tobacco ðŸ˜‚
user,@__dlocc The hookah be in the wayyyyy
user,I havenâ€™t been to a hookah lounge in a long time. Itâ€™s over do...
user,"If your hookah ainâ€™t bussin, donâ€™t post that shit ðŸ˜‚"
user,@kandelnirmal I have tried one in hookah bar but forgot the name.
user,@LindseyCreated look at us all privileged and shit ðŸ˜‚ðŸ˜‚ but we stood on our feet for hours in our young days so i deserve to sit in my section smoke my hookah and drink tequila until my heart desires ðŸ˜‚ðŸ˜‚
not user,"@itskingclassic PLS RTðŸ¾ðŸŽ‰ Brunch + Mimosas + Drink Specials + Hookah + @michaelraineyjr #BrunchaholicsAnonymous Reservations/Info: 713.955.8946 
https://t.co/f8QgSpuWv1"
not user,@ThisNigga_Ameer You don't be at hookah lounges?
not user,Yes DALLAS â€¦The official AFTER Party for the AFTER HOURS is on now at HOOKAH HUT from 5Am to 7Am https://t.co/iXN6OqmF8T
not user,"Where the shisha?
Lookin for a thick bitch named Keisha https://t.co/hIyLNne00C"
not user,TODAY #DCâ€¼ï¸EVERY #WEDNESDAY FOR #FUN 5-11P! #FREE No Cover! Food &amp; Drink Specials #KaraokeðŸŽ¤ #Hookah #DCHappyHour #happyhour #dcfood #dc #karaoke #club #dckaraokehappyhour #food #washingtondc #ustreetdc #dchappyhour #dceats  #dmv #party #humpday #birthday #celebrate #thanksgiving https://t.co/ML14TqbGvt
user,The Hookah Boyz
not user,Nothing happened Iâ€™ll sucker punch the fuck out a nigga acting like a cocky bitch with me ...just an observation ...grown ass men donâ€™t act like washed up chents that got a vitamin D deficiency cus all they do is smoke hookah in basements &amp; go to the same club 4 times a week lol
not user,plssss stop having hookah at everything itâ€™s not necessary ðŸ¤¦ðŸ½
user,"@AsianDaBrattt Nb 
Crystal w/ hookah: ðŸ˜®"
user,I wish roc south had hookah
not user,Men in Atlanta love them some Hookah
not user,My boyfriend hates the hookah lol
not user,@BlazersArgento @BeelzeBud138 And yet still â€œhookah Lukaâ€ still managed to have better olympics stats than dame this off season and did more for his team but we still love dame too just get off luka he ainâ€™t bothering nobody lol
not user,"@PenTitan Dude...put down the hookah, that's some bad opium you're smoking."
not user,@4everyourBeauty Itâ€™s not the drinking Iâ€™m worried about itâ€™s the hookah
user,ðŸ˜‚ on god just get a hookah pen sir mam
not user,My soulmate probably somewhere in some hooka spot in Dyckman ðŸ’¨
not user,It's a hookah and Bombay  kind of night
user,@StevieDwayne &amp; hookah ðŸ˜­ðŸ˜‚
not user,"A TF commission I drew for @Raisedrudders featuring them turning into their dragon sona after giving a try to a rather special kind of draconic hookah!

For sure it directly gets you high! Gives a ton of extremely nice feelings...

Lines and colours with Photoshop =) #TFtuesday https://t.co/AUUqwaLzTa"
user,@Samanth56738016 Iâ€™ve been to some restaurants in Toronto that had attached hookah lounges. Thatâ€™s my only experience with them. Bongs are a different story but that was a long time ago.
user,"Crabs, drinks, games &amp; hookah this weekend"
not user,Ha ass look like a hookah
not user,@ShootersDre I quit hooka and capones I be in straight gas now bro link ðŸ˜‚
user,I been in the bed all day watching prison break and smoking my hookah
not user,my cousins talking about hookah and i just hope not that one on exchange you will NEVER catch me in that place ðŸ¤£
not user,"@therealdawnk PLS RTðŸ¾ðŸŽ‰ Brunch + Mimosas + Drink Specials + Hookah  #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/nY8p74rnHa"
not user,#puffbypineapple #houston #mobile #hookah #service #accepting #winter #holiday #party #bookings #book #us LOCK YOUR PARTY IN NOW! Who want da smoke ðŸ’¨ booking link in bio https://t.co/mbsJUOjb68
user,Who have hookah and good food?
user,This kiwi strawberry hookah pen I got ðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°
user,Me after I got strep throat and chicken pox from some sketchy hookah place
not user,Luka smoking hookah and drinking wine cracks me up everytime lol
user,Iâ€™m taking my ass to sleep tonight. Ainâ€™t no hookah no nothingâ€¦ SLEEP ðŸ˜´ðŸ˜´
user,People on my priv had enough of my shisha snaps ðŸ¥²
not user,Howeverrrr a nigga that buy me my own hookah in section ighht w me ðŸ˜‚
user,Hookah Kings we gotta relax ðŸ˜‚
user,Hookah head? What yâ€™all put in yall hookah to make the flavor favorable
user,Canâ€™t wait to get this meeting over so I can chill and sit on my sofa. Might even light my hookah real quick
not user,"B.Y.O. Hookah Sets!!Blue!Green!!. Open Till 10pm. 16203 Westheimer Rd #103 Houston, TX 281-497-6653 #glass #Westheimerhouston #bestinhouston #vape #gravlabs #detoxify #pax #rawpapers #hookah #coastalclouds #highhempwraps #smoke #420 #game #smok #viral #quickfix #crushglass https://t.co/eNeAUpzGrj"
not user,"@teamfire1 @SyRatchet @TasteMyRaindrop @MehganJames While yes you can , itâ€™s not suggested cause all that gunk will be stuck to your hookah and hose. Cleaning it will be a pain in the ass. Also sorry if my comment came out rude asf"
user,Them fightin in shisha me dancing all over ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
not user,Not gonna lie you bring out Hookah to somebody thanksgiving table you gotta go eat in your car
not user,He need to just be blocked cause he had no business dating period but ordering hookah he canâ€™t afford
user,Iâ€™m finna light my hookah &amp; cook. Idk if i wanna go outside tonight. Iâ€™m tired.
not user,"Hooka literally originated in the Middle East, India, Asia, and Africa by Kings and Emperors centuries ago. Ghetto Niggas in America just started smoking Hooka in the last 15 yrs or so and got the nerveâ€¦Iâ€™m so sick of us and our low class way of thinking!"
user,@JordyNsumPlants Lmao us @ the hookah at 16 ðŸ˜­ðŸ˜‚ðŸ˜‚
user,His and Her Sex Hookah ðŸ˜­ðŸ˜’
user,Hookah at the shower please
not user,"@JulianJLandron same but rightfully so, hookah is terrible for us lol"
user,"@rjtherealdon Me. Sippin, smoking hookah and watching Xmas story"
not user,Hogging up hookah that you didn't pay for is insane. Take a modest amount of puffs and return it back to the purchaser lol
not user,Eugene climbing a waterpipe? He's Chuck Norris all of a sudden? Yeah ok. #TheWalkingDead #WalkingDeadfinale https://t.co/wyxT3ElmbJ
user,if it ainâ€™t no hookah I ainâ€™t cominggggg
user,Just Bought A New Hookah ..
not user,@APittsABC6 @ABC6 Finally I can play club music on my accordion as entertainment at a local whirlpool &amp; hookah bodega!
user,Might as well turn on this hookah since Iâ€™m still up
user,"Whereâ€™s the best place to go for hookah , food &amp; drinks?"
user,"@BrujaBayybeee @houdinihatch And I donâ€™t wanna hear shit from you while Iâ€™m enjoying my hookah, ok?"
user,I do not travel with people that just like to go to local bars and smoke hookah. I can do that at home
user,To be honest I have never been interested in going out to these clubs. Iâ€™m not tryna be uppity but too many people looking like me with liquor involved its a HELL NO. I drink my wine and do my hookah in my living room.
user,"Oh nooooo instead of smoking hookah in chapel hill, I have to sneak cigarettes in wilson."
user,"Itâ€™s me wanting to smoke the hookah some more for me, by myself"
user,They looked like me in the hookah lounge ðŸ¤£ðŸ¤£ @Jetlife_stoner  lmao niggas wasnâ€™t fuckin w us tho period ðŸ’¯
not user,I just saw on tik tok that a girl put liquor in a hookah ?? Thatâ€™s a thing fr ? ðŸ˜‚
