ID,ID_str,Text,attitude,user or not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43891E+18,1.43891E+18,All the girls literally changed out they heels last night in shisha ðŸ¤£ me included cause baby no,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48074E+18,1.48074E+18,Hope you choke on ya hookah dude. No pause,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54389E+18,1.54389E+18,Niggas Tryna Keep The Party Goin &amp; Im Still Wide Awake So F*ck It We On! Hookah Spot Bound,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5054E+18,1.5054E+18,Hookah got fresh pineapple . #Vibes,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44433E+18,1.44433E+18,COME THRU WE GOT BEER HOOKAH &amp; WEED,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38468E+18,1.38468E+18,Hookah would be love right now,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47452E+18,1.47452E+18,hookah lounge on the plane,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5022E+18,1.5022E+18,"@akhlaquequmar35 India TB Nose My Bheloo yaar, don't borry ðŸ¤£",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43803E+18,1.43803E+18,"@DribbLeLiKeMiKe Churchills
Don juans 
Dead poets(at times)
The River Room
Blend
Royal Hookah",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37318E+18,1.37318E+18,Home smoking hookah and listening to music..so peaceful ðŸ™ƒ,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55019E+18,1.55019E+18,"ðŸš¨ATTENTIONðŸš¨ a new CORONAVIRUS strain IS SPREADING! &amp; THE ONLY CURE IS TO SHAKE THAT ASS AT #NINJA  Saturday July 30th!âœˆï¸
-
DRINK &amp; HOOKAH SPECIALS ðŸ¾
NO LAMESðŸš«
NO WALLHUGGERS ðŸ‘Ž
LADIES FREE 
GUYS 40,000
â˜€ï¸Ninjaâ›± Bar #DTLV 
1009 S. Main St.
-
SignUps &amp; info 7024934463 https://t.co/0J1EiApRfq",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6351E+18,1.6351E+18,@DreTzar Hookah at the wash is egregious bro lmao,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39195E+18,1.39195E+18,"@AyooKinqDre Lol cuz didnâ€™t Porsha, Tanya, and her sister go to their house in the pool, smoking hookah and whatnot?",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45924E+18,1.45924E+18,"Hookah , McQueens , Having Kids",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.443E+18,1.443E+18,iâ€™m in a hookah lounge rn andâ€¦yâ€™all like this vibe fr?? like this what yâ€™all choose to do in yâ€™all free time? ðŸ˜­ðŸ˜­,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50012E+18,1.50012E+18,@BisBack4good Ohh ok I gotcha. I know nothing about hookah lounges or hookahs in general lol. Never been to one and nor will i ever go. I know they used have one in AC lol.,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46535E+18,1.46535E+18,hookah is female sport,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59322E+18,1.59322E+18,Clubs are so fucking boring. Hookah bars too.,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40131E+18,1.40131E+18,MAKE MY MF HOOKAH NIGGA,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60742E+18,1.60742E+18,"Yâ€™all be smoking hookah , use vaps, excessively drink , not eating healthy, then wonder why your skin looks DUSTY . 

Sheâ€™s tired . Youâ€™re killing her . Sucking the life out of sis .",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56124E+18,1.56124E+18,"In the club... s/o to the door folks for always letting me in for free.. and vip .. free. I spend a lot of money on drinks, and hookah .. so it's a decent exchange ðŸ¾",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.522E+18,1.522E+18,"PULL UP ON US!

WASTED WEDNESDAY
TONIGHT 11P-330A 
@ MARQUETTE 

FREE ENTRY to MIDNIGHT w/TXT
spades hip hop hookah drinks kitchen open party 
868 Joseph E. Boone Blvd Atlanta 30314 https://t.co/qUrPU0RVPG",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60431E+18,1.60431E+18,I was gone set up my hookah bc Iâ€™m bored but sumn wrong with it ðŸ˜’,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50283E+18,1.50283E+18,Hooka donâ€™t hit the same nomore ðŸ˜­ðŸ˜­,negative,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42354E+18,1.42354E+18,I need two hookah girls tomorrow wtf,positive,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49767E+18,1.49767E+18,Where the â€œShishaâ€ ?,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54804E+18,1.54804E+18,"@rkmj___ PLS RTðŸ¾ðŸŽ‰ Non Stop Brunch + Mimosas + Drink Specials + Hookah + #SunDAYFUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/cWjfaChLrC",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53107E+18,1.53107E+18,"@_jnkmsc_ @Blase_Rooftop @mauvecompany Sing along for JUNNY
Bring shisha for BLASE
#TheDuoYouDidntKnowYouNeeded",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47085E+18,1.47085E+18,@mrzerotosixty Pls go drink your hookah fluid or whatever it uses,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53928E+18,1.53928E+18,Someone buy me a hookah please ðŸ¥ºðŸ™ðŸ½,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5606E+18,1.5606E+18,Head is hurting bad still. That damn hookah is trash,negative,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52148E+18,1.52148E+18,And if yâ€™all ever catch me recording myself smoking hookah PLEASE RUN THE FADE,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4927E+18,1.4927E+18,Put some weed in the hookah,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42337E+18,1.42337E+18,"@Dajthekilla @BoogieeeWoogie im  holding your hookah flavor and tongs hostage, no hookah for youðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43463E+18,1.43463E+18,I need a personal hookah asap,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41867E+18,1.41867E+18,"Best â€œ D â€œ In Da City 
2755 Texas Pkwy
Missouri City, TX  77489
United States 
Live DJ on Tuesday, Friday &amp; Saturday 7pm
Happy hour Monday-Friday 4-7pm
Daiquiris + Hookah + Good Food = https://t.co/SHvIZ70jjc",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6304E+18,1.6304E+18,like bro my hookah station is right by the bathroom and yet iâ€™m smellin you before that. something gotta change,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58536E+18,1.58536E+18,Hookah + Tequila + Trap Music + a pinch of FYE R&amp;B sprinkled in + great ambiance + people who actually want to party = WHAT I WANT TO DO TONIGHT,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46395E+18,1.46395E+18,Im trying to tap into the midwest more . Like what are you really doing in Missouri?! I know you need a hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56442E+18,1.56442E+18,So make the hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52616E+18,1.52616E+18,"You smoke shisha like a dragon but you tell your friends who smoke weed to stop smoking, kurasini.",neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56384E+18,1.56384E+18,@kfiggie Itâ€™s so many smoke shops over here let me know when u ready im a hookah head lol,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60135E+18,1.60135E+18,"My night consists of my: Bed, hookah, Wattpad and Hennessy mixed with grand marnier &amp; margarita mix",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49692E+18,1.49692E+18,"Parents blame everything on hookah ðŸ˜¶ no bruh, this is DEFF not caused by smoking hookah",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5067E+18,1.5067E+18,We got the hookah for the thotties ðŸ˜‚ðŸ˜‚ðŸ˜‚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54307E+18,1.54307E+18,Even though the hookah gone make me sick,negative,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61845E+18,1.61845E+18,I hate leaving the hookah up dirty.,neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.376E+18,1.376E+18,@1Deonte_ whassup wit da hooka ah ah ah ?,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62955E+18,1.62955E+18,"You forgot use a straw, own a cat and smoke hookah smh",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59273E+18,1.59273E+18,@Notsoslim_Jimmy Pass me the rock pass me the hookah pass the cops turn down the music ðŸ‘ºðŸ¤œ,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54375E+18,1.54375E+18,The best thing i ever did was bring a hookah to the shop,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47124E+18,1.47124E+18,That hookah pullin!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41142E+18,1.41142E+18,Samantha Murray Sharan and Divij Sharan lost to Raven Klaasen and Darija Jurak 3-6 7-6(1) 6-3 in the second round at Wimbledon. https://t.co/fEk9OPLdCn,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44072E+18,1.44072E+18,Shoutout @liltjay buying hookah from my boy on 28th last night,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42225E+18,1.42225E+18,Nawwww this man done hit the hookah ðŸ¤£ðŸ¤£,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43794E+18,1.43794E+18,Someone buy me a hookah this would be the fourth one I would have to purchase ðŸ¤¦ðŸ¾,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42632E+18,1.42632E+18,My body been feeling great since I cut out red meat. Now if I can cut down on tequila &amp; hookah weâ€™ll really be uppp ðŸ˜­,negative,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49354E+18,1.49354E+18,@FOXXIIMILLION Drink water.  Blow off the built up.  And number buy your own for home use.  I do not like community hookah's,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5905E+18,1.5905E+18,"Leafa starred in basketball at Narbonne High, helping the Gauchos to a CIF City Section title in 2011. 

He was gunned down while hanging out with friends outside Sahara Hookah Lounge near Western Avenue and PCH.

https://t.co/h0YgxJpQLt",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42567E+18,1.42567E+18,"@zyndfu @flowermessiah Chile--- chain smoking hookah every weekend and binge drinking lmao but they are ""healthy"" because they have abs.",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62956E+18,1.62956E+18,"I WISH I HAD THE FUCKING PLATFORM TO END THIS WHOLE DUMB ASS AMERICAN LOGIC BEHIND SMOKING HOOKAH, YALL DONâ€™T EVER DO YALL RESEARCH JUST QUICK TO LABEL SHIT GAY AND ITS VERY ANNOYING! PLEASE STFU MEN CAN SMOKE HOOKAH IT ORIGINATED IN INDIA AND MEN SMOKE IT! https://t.co/seiOlzmoRq",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37255E+18,1.37255E+18,"Man my guy @rodwave need to gone head and drop that album! Iâ€™m ready to drink, smoke hookah and cry ðŸ˜­ðŸ˜­ðŸ˜­",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47675E+18,1.47675E+18,Keep It Playa by Saucy Santana SHISHA DOPE ! SO IS â€œWALK â€œ on the other album!  https://t.co/DGWQNBks2h https://t.co/v6Vt5ueJb0,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40722E+18,1.40722E+18,Hookah lounge def coming soon ðŸ“Œ,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38817E+18,1.38817E+18,@EverybodyH8tsT Stop smoking hookah and drinking,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41816E+18,1.41816E+18,"Police say when the regular bars and clubs close, throngs of people are looking for a place to continue the party, and the Hookah bars are often where they end up. https://t.co/x0UNd97lmJ",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57679E+18,1.57679E+18,Iâ€™m buying a hookah machine for my house,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45213E+18,1.45213E+18,how yall mad at ppl who smoke cigarette and yall smoke hookah lol both of yall smoking tobacco ðŸ˜‚,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60164E+18,1.60164E+18,@__dlocc The hookah be in the wayyyyy,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48598E+18,1.48598E+18,I havenâ€™t been to a hookah lounge in a long time. Itâ€™s over do...,neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60817E+18,1.60817E+18,"If your hookah ainâ€™t bussin, donâ€™t post that shit ðŸ˜‚",neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41792E+18,1.41792E+18,@kandelnirmal I have tried one in hookah bar but forgot the name.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59197E+18,1.59197E+18,@LindseyCreated look at us all privileged and shit ðŸ˜‚ðŸ˜‚ but we stood on our feet for hours in our young days so i deserve to sit in my section smoke my hookah and drink tequila until my heart desires ðŸ˜‚ðŸ˜‚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46905E+18,1.46905E+18,"@itskingclassic PLS RTðŸ¾ðŸŽ‰ Brunch + Mimosas + Drink Specials + Hookah + @michaelraineyjr #BrunchaholicsAnonymous Reservations/Info: 713.955.8946 
https://t.co/f8QgSpuWv1",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50213E+18,1.50213E+18,@ThisNigga_Ameer You don't be at hookah lounges?,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51818E+18,1.51818E+18,Yes DALLAS â€¦The official AFTER Party for the AFTER HOURS is on now at HOOKAH HUT from 5Am to 7Am https://t.co/iXN6OqmF8T,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47136E+18,1.47136E+18,"Where the shisha?
Lookin for a thick bitch named Keisha https://t.co/hIyLNne00C",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46351E+18,1.46351E+18,TODAY #DCâ€¼ï¸EVERY #WEDNESDAY FOR #FUN 5-11P! #FREE No Cover! Food &amp; Drink Specials #KaraokeðŸŽ¤ #Hookah #DCHappyHour #happyhour #dcfood #dc #karaoke #club #dckaraokehappyhour #food #washingtondc #ustreetdc #dchappyhour #dceats  #dmv #party #humpday #birthday #celebrate #thanksgiving https://t.co/ML14TqbGvt,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37385E+18,1.37385E+18,The Hookah Boyz,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38922E+18,1.38922E+18,Nothing happened Iâ€™ll sucker punch the fuck out a nigga acting like a cocky bitch with me ...just an observation ...grown ass men donâ€™t act like washed up chents that got a vitamin D deficiency cus all they do is smoke hookah in basements &amp; go to the same club 4 times a week lol,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42888E+18,1.42888E+18,plssss stop having hookah at everything itâ€™s not necessary ðŸ¤¦ðŸ½,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41317E+18,1.41317E+18,"@AsianDaBrattt Nb 
Crystal w/ hookah: ðŸ˜®",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62705E+18,1.62705E+18,I wish roc south had hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51232E+18,1.51232E+18,Men in Atlanta love them some Hookah,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4184E+18,1.4184E+18,My boyfriend hates the hookah lol,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4318E+18,1.4318E+18,@BlazersArgento @BeelzeBud138 And yet still â€œhookah Lukaâ€ still managed to have better olympics stats than dame this off season and did more for his team but we still love dame too just get off luka he ainâ€™t bothering nobody lol,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56931E+18,1.56931E+18,"@PenTitan Dude...put down the hookah, that's some bad opium you're smoking.",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49066E+18,1.49066E+18,@4everyourBeauty Itâ€™s not the drinking Iâ€™m worried about itâ€™s the hookah,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59322E+18,1.59322E+18,ðŸ˜‚ on god just get a hookah pen sir mam,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54008E+18,1.54008E+18,My soulmate probably somewhere in some hooka spot in Dyckman ðŸ’¨,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59672E+18,1.59672E+18,It's a hookah and Bombay  kind of night,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55964E+18,1.55964E+18,@StevieDwayne &amp; hookah ðŸ˜­ðŸ˜‚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43838E+18,1.43838E+18,"A TF commission I drew for @Raisedrudders featuring them turning into their dragon sona after giving a try to a rather special kind of draconic hookah!

For sure it directly gets you high! Gives a ton of extremely nice feelings...

Lines and colours with Photoshop =) #TFtuesday https://t.co/AUUqwaLzTa",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45684E+18,1.45684E+18,@Samanth56738016 Iâ€™ve been to some restaurants in Toronto that had attached hookah lounges. Thatâ€™s my only experience with them. Bongs are a different story but that was a long time ago.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52512E+18,1.52512E+18,"Crabs, drinks, games &amp; hookah this weekend",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48509E+18,1.48509E+18,Ha ass look like a hookah,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55135E+18,1.55135E+18,@ShootersDre I quit hooka and capones I be in straight gas now bro link ðŸ˜‚,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59451E+18,1.59451E+18,I been in the bed all day watching prison break and smoking my hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51663E+18,1.51663E+18,my cousins talking about hookah and i just hope not that one on exchange you will NEVER catch me in that place ðŸ¤£,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46407E+18,1.46407E+18,"@therealdawnk PLS RTðŸ¾ðŸŽ‰ Brunch + Mimosas + Drink Specials + Hookah  #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/nY8p74rnHa",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42372E+18,1.42372E+18,#puffbypineapple #houston #mobile #hookah #service #accepting #winter #holiday #party #bookings #book #us LOCK YOUR PARTY IN NOW! Who want da smoke ðŸ’¨ booking link in bio https://t.co/mbsJUOjb68,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54841E+18,1.54841E+18,Who have hookah and good food?,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42063E+18,1.42063E+18,This kiwi strawberry hookah pen I got ðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°ðŸ¥°,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59913E+18,1.59913E+18,Me after I got strep throat and chicken pox from some sketchy hookah place,neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.535E+18,1.535E+18,Luka smoking hookah and drinking wine cracks me up everytime lol,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51949E+18,1.51949E+18,Iâ€™m taking my ass to sleep tonight. Ainâ€™t no hookah no nothingâ€¦ SLEEP ðŸ˜´ðŸ˜´,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40751E+18,1.40751E+18,People on my priv had enough of my shisha snaps ðŸ¥²,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61415E+18,1.61415E+18,Howeverrrr a nigga that buy me my own hookah in section ighht w me ðŸ˜‚,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39544E+18,1.39544E+18,Hookah Kings we gotta relax ðŸ˜‚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48148E+18,1.48148E+18,Hookah head? What yâ€™all put in yall hookah to make the flavor favorable,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51217E+18,1.51217E+18,Canâ€™t wait to get this meeting over so I can chill and sit on my sofa. Might even light my hookah real quick,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63097E+18,1.63097E+18,"B.Y.O. Hookah Sets!!Blue!Green!!. Open Till 10pm. 16203 Westheimer Rd #103 Houston, TX 281-497-6653 #glass #Westheimerhouston #bestinhouston #vape #gravlabs #detoxify #pax #rawpapers #hookah #coastalclouds #highhempwraps #smoke #420 #game #smok #viral #quickfix #crushglass https://t.co/eNeAUpzGrj",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57589E+18,1.57589E+18,"@teamfire1 @SyRatchet @TasteMyRaindrop @MehganJames While yes you can , itâ€™s not suggested cause all that gunk will be stuck to your hookah and hose. Cleaning it will be a pain in the ass. Also sorry if my comment came out rude asf",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41216E+18,1.41216E+18,Them fightin in shisha me dancing all over ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59517E+18,1.59517E+18,Not gonna lie you bring out Hookah to somebody thanksgiving table you gotta go eat in your car,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
